,stkcd,year,员工总数,人均创收万元,人均创利万元,本科,本科学历占比,IndustryName,OfficeAddress,PROVINCE,CITY
44298,603949,2021,473,99.9812237061311,27.1115172219873,26,5.5,汽车制造业,浙江省宁波市北仑区黄山西路211号,浙江省,宁波市
44299,603949,2022,454,64.1032756211454,9.34539569823789,27,5.95,汽车制造业,浙江省宁波市北仑区黄山西路211号,浙江省,宁波市
44300,603950,2020,1817,92.3491753274629,17.3108765591635,38,2.09,汽车制造业,湖北省襄阳市襄州区钻石大道(洪山头工业园),湖北省,襄阳市
44301,603950,2021,1512,104.599521769841,16.4955250787037,35,2.31,汽车制造业,湖北省襄阳市襄州区钻石大道(洪山头工业园),湖北省,襄阳市
44302,603950,2022,1178,94.740523950764,8.49387676910017,36,3.06,汽车制造业,湖北省襄阳市襄州区钻石大道(洪山头工业园),湖北省,襄阳市
44303,603955,2017,448,151.345103064732,17.4869524598214,239,53.35,土木工程建筑业,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省,南京市
44304,603955,2018,484,165.653416921488,18.6202867520661,255,52.69,土木工程建筑业,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省,南京市
44305,603955,2019,516,178.113846542636,18.2452429089147,275,53.29,土木工程建筑业,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省,南京市
44306,603955,2020,467,202.178178357602,21.8613058415418,264,56.53,土木工程建筑业,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省,南京市
44307,603955,2021,303,183.637025247525,19.3457715709571,149,49.17,土木工程建筑业,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省,南京市
44308,603955,2022,223,112.993198529148,4.81969479820628,114,51.12,土木工程建筑业,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省,南京市
44309,603956,2018,1291,50.4856308814872,8.94717591092177,797,61.74,专用设备制造业,上海市嘉定区恒定路1号,上海市,上海市
44310,603956,2019,1793,47.8853526408254,6.7042628153932,1179,65.76,专用设备制造业,上海市嘉定区恒定路1号,上海市,上海市
44311,603956,2020,1979,50.6434880606367,8.6318896018191,1335,67.46,专用设备制造业,上海市嘉定区恒定路1号,上海市,上海市
44312,603956,2021,2152,58.7381881863383,9.10125021700743,1424,66.17,专用设备制造业,上海市嘉定区恒定路1号,上海市,上海市
44313,603956,2022,2580,40.9641323794574,-5.59466718643411,1686,65.35,专用设备制造业,上海市嘉定区恒定路1号,上海市,上海市
44314,603958,2016,8005,21.017554134416,1.00549936889444,334,4.17,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44315,603958,2017,6768,22.116902553487,0.268489913711584,315,4.65,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44316,603958,2018,5987,22.5100854083848,-1.04182394204109,281,4.69,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44317,603958,2019,5361,23.0496651882112,0.176495379220295,221,4.12,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44318,603958,2020,4390,20.3231029444191,-0.991636712528474,224,5.1,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44319,603958,2021,4212,23.4978773665717,-0.477097603988604,232,5.51,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44320,603958,2022,3588,21.3388704726867,-4.35286029988852,187,5.21,皮革、毛皮、羽毛及其制品和制鞋业,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,江苏省,昆山市
44321,603959,2016,510,150.856818931372,20.8688635352941,372,64.58,专业技术服务业,湖南省岳阳市岳阳楼区洞庭大道一号,湖南省,岳阳市
44322,603959,2017,576,103.631969821181,18.8388963177083,372,64.58,专业技术服务业,湖南省岳阳市岳阳楼区洞庭大道一号,湖南省,岳阳市
44323,603959,2018,622,190.145111247588,24.1255639437299,397,63.83,专业技术服务业,湖南省岳阳市岳阳楼区洞庭大道1号,湖南省,岳阳市
44324,603959,2019,663,210.624099936652,-94.3510609562594,428,64.56,专业技术服务业,湖南省岳阳市岳阳楼区洞庭大道1号,湖南省,岳阳市
44325,603959,2020,703,199.744158385491,3.36361350924609,436,62.02,土木工程建筑业,湖南省岳阳市岳阳楼区洞庭大道1号,湖南省,岳阳市
44326,603959,2021,781,133.317431774648,3.75480115236876,480,61.46,土木工程建筑业,湖南省岳阳市岳阳楼区洞庭大道1号,湖南省,岳阳市
44327,603959,2022,1131,284.691796052166,0.759376342175066,637,56.32,土木工程建筑业,湖南省岳阳市岳阳经济开发区巴陵东路388号,湖南省,岳阳市
44328,603960,2017,319,78.9701552601881,15.4356001598746,169,52.98,专用设备制造业,上海市宝山区罗东路1555号,上海市,上海市
44329,603960,2018,853,68.3725739871043,7.63755685697538,192,22.51,专用设备制造业,上海市宝山区罗东路1555号,上海市,上海市
44330,603960,2019,709,112.313457042313,14.1036288222849,194,27.36,专用设备制造业,上海市宝山区罗东路1555号,上海市,上海市
44331,603960,2020,701,109.292839579173,18.4294647817404,188,26.82,专用设备制造业,上海市宝山区罗东路1555号,上海市,上海市
44332,603960,2021,608,92.2561983634868,8.19375475822368,185,30.43,专用设备制造业,上海市宝山区罗东路1555号,上海市,上海市
44333,603960,2022,585,115.773623529915,11.012382365812,190,32.48,专用设备制造业,上海市宝山区罗东路1555号,上海市,上海市
44334,603963,2017,404,67.5096598960396,11.0030904158416,125,30.94,医药制造业,云南省大理市下关环城西路118号,云南省,大理市
44335,603963,2018,335,119.845675304478,3.19416869253731,101,30.15,医药制造业,云南省大理市下关环城西路118号,云南省,大理市
44336,603963,2019,303,97.1369310693069,4.4572582970297,85,28.05,医药制造业,云南省大理市下关环城西路118号,云南省,大理市
44337,603963,2020,298,71.6723011174497,1.08445177516778,95,31.88,医药制造业,云南省大理市下关环城西路118号,云南省,大理市
44338,603963,2021,292,58.7305769863014,-14.3460823219178,98,33.56,医药制造业,云南省大理市下关环城西路118号,云南省,大理市
44339,603963,2022,289,45.7937832768166,-6.12510285467128,98,33.91,医药制造业,云南省大理市下关环城西路118号,云南省,大理市
44340,603966,2016,696,77.7639474985632,8.18084841522989,152,21.84,通用设备制造业,江苏省苏州市吴江汾湖经济开发区汾越路288号,江苏省,苏州市
44341,603966,2017,808,78.7880830643564,7.89841489232673,173,21.41,通用设备制造业,江苏省苏州市吴江汾湖经济开发区汾越路288号,江苏省,苏州市
44342,603966,2018,878,86.9853948177677,7.50873415034169,197,22.44,通用设备制造业,江苏省苏州市吴江汾湖经济开发区汾越路288号,江苏省,苏州市
44343,603966,2019,1123,98.4735307034728,9.13977878539626,229,20.39,通用设备制造业,江苏省苏州市吴江汾湖经济开发区汾越路288号,江苏省,苏州市
44344,603966,2020,1195,105.509941861925,12.9517343623431,269,22.51,通用设备制造业,江苏省吴江市汾湖经济开发区汾越路288号,江苏省,苏州市
44345,603966,2021,1274,124.724438883831,14.54122311146,284,22.29,通用设备制造业,江苏省苏州市吴江汾湖经济开发区汾越路288号,江苏省,苏州市
44346,603966,2022,1349,138.650668679763,15.0680978858414,332,24.61,通用设备制造业,江苏省苏州市吴江汾湖经济开发区汾越路288号,江苏省,苏州市
44347,603967,2019,1401,322.156900901499,14.1656906388294,401,28.62,装卸搬运和运输代理业,山东省青岛市崂山区深圳路169号中创大厦23层,山东省,青岛市
44348,603967,2020,1377,374.284252787945,12.8010493936093,394,28.61,装卸搬运和运输代理业,山东省青岛市崂山区深圳路169号中创大厦23层,山东省,青岛市
44349,603967,2021,1439,862.670894436414,14.4470860041696,441,30.65,装卸搬运和运输代理业,山东省青岛市崂山区深圳路169号中创大厦23层,山东省,青岛市
44350,603967,2022,1470,806.697319522449,16.5876884367347,442,30.07,装卸搬运和运输代理业,山东省青岛市崂山区深圳路169号中创大厦23层,山东省,青岛市
44351,603968,2015,745,166.723356441611,13.9453546751678,127,17.05,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44352,603968,2016,731,181.930149919289,20.2094285362517,135,18.4679,化学原料及化学制品制造业,江苏省南通市南通经济技术开发区江山路968号,江苏省,南通市
44353,603968,2017,725,229.10349206069,22.178048862069,150,20.69,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44354,603968,2018,700,289.74088936,28.6964958157143,153,21.86,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44355,603968,2019,728,310.104425038462,30.3597817678572,184,25.27,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44356,603968,2020,761,318.523200978975,32.5319995808147,213,27.99,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44357,603968,2021,828,362.23290907971,21.0213750495169,238,28.74,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44358,603968,2022,904,397.176593789823,44.412764920354,283,31.31,化学原料及化学制品制造业,江苏省南通市经济技术开发区江山路968号,江苏省,南通市
44359,603969,2014,760,260.880028489474,17.2869766789474,95,12.5,金属制品业,天津市北辰区双源工业园区双江道62号,天津市,天津市
44360,603969,2015,687,203.267209069869,18.6984506244541,96,13.97,金属制品业,天津市北辰区双源工业区双江道62号,天津市,天津市
44361,603969,2016,768,193.231404358073,18.8608417747396,92,11.98,金属制品业,天津市北辰区双源工业园区双江道62号,天津市,天津市
44362,603969,2017,997,218.496466249749,11.8607923089268,127,12.74,金属制品业,天津市北辰区双源工业园区双江道62号,天津市,天津市
44363,603969,2018,1144,204.329176674825,13.1501149484266,113,9.88,金属制品业,天津市北辰区双源工业区双江道62号,天津市,天津市
44364,603969,2019,980,270.051300113265,16.9495970581633,107,10.92,金属制品业,天津市北辰区双源工业区双江道62号,天津市,天津市
44365,603969,2020,855,299.091042691228,15.9732954421053,88,10.29,金属制品业,天津市北辰区双源工业区双江道62号,天津市,天津市
44366,603969,2021,887,355.078470758737,16.5323271228861,118,13.3,金属制品业,天津市北辰区双源工业区双江道62号,天津市,天津市
44367,603969,2022,854,288.469780716628,12.1618000081967,108,12.65,金属制品业,天津市北辰区双源工业区双江道62号,天津市,天津市
44368,603970,2017,849,412.657500168433,10.639602778563,373,43.93,批发业,北京市西城区宣武门外大街甲1号九层912室,北京市,北京市
44369,603970,2018,825,452.682081516364,13.9950768751515,371,44.97,批发业,北京市西城区宣武门外大街甲1号九层912室,北京市,北京市
44370,603970,2019,848,512.083166711085,14.0184492606132,398,46.93,批发业,北京市西城区宣武门外大街甲1号九层912室,北京市,北京市
44371,603970,2020,885,750.394832745763,14.9653984316384,355,40.11,批发业,北京市西城区宣武门外大街甲1号九层912室,北京市,北京市
44372,603970,2021,855,1031.82588392047,19.9192261824561,378,44.21,批发业,北京市西城区宣武门外大街甲1号九层912室,北京市,北京市
44373,603970,2022,861,1358.74268737631,24.42892629036,489,56.79,批发业,北京市西城区宣武门外大街甲1号九层912室,北京市,北京市
44374,603976,2017,1748,29.100777978833,4.70128072196796,60,3.43,医药制造业,重庆市北碚区龙凤街道正川玻璃工业园,重庆市,重庆市
44375,603976,2018,1856,32.1002861082974,4.45940885775862,65,3.5,医药制造业,重庆市北碚区龙凤街道正川玻璃工业园,重庆市,重庆市
44376,603976,2019,1682,30.9798351575505,3.63000392925089,64,3.8,医药制造业,重庆市北碚区龙凤街道正川玻璃工业园,重庆市,重庆市
44377,603976,2020,1656,30.3129040694444,3.20353105797101,70,4.23,医药制造业,重庆市北碚区龙凤街道正川玻璃工业园,重庆市,重庆市
44378,603976,2021,1755,45.393575954416,6.07428122222222,64,3.65,医药制造业,重庆市北碚区龙凤街道正川玻璃工业园,重庆市,重庆市
44379,603976,2022,1788,44.5301058478747,3.62220558389262,66,3.69,医药制造业,重庆市北碚区龙凤街道正川玻璃工业园,重庆市,重庆市
44380,603977,2016,1410,33.4681807914894,7.15928685248227,168,11.9149,化学原料及化学制品制造业,江西省南昌市高新区高新一路89号,江西省,南昌市
44381,603977,2017,1475,38.3258886766102,4.65172621288136,204,13.83,化学原料及化学制品制造业,江西省南昌市高新区高新一路89号,江西省,南昌市
44382,603977,2018,2511,34.5802451676623,2.80117697570689,444,17.68,化学原料及化学制品制造业,江西省南昌市高新区高新大道699号,江西省,南昌市
44383,603977,2019,2617,54.9880990053496,5.48693888001529,519,19.83,化学原料及化学制品制造业,江西省南昌市高新区高新大道699号,江西省,南昌市
44384,603977,2020,2326,73.275257088994,8.3119610094583,581,24.98,化学原料及化学制品制造业,江西省南昌市高新区高新大道699号国泰集团,江西省,南昌市
44385,603977,2021,2354,84.4572630768904,10.1981291253186,609,25.87,化学原料及化学制品制造业,江西省南昌市南昌高新区高新大道699号国泰集团,江西省,南昌市
44386,603977,2022,2152,100.022729444238,6.67838347165428,723,33.6,化学原料及化学制品制造业,江西省南昌市高新区高新大道699号国泰集团,江西省,南昌市
44387,603978,2017,366,275.733192153006,28.5601831721312,57,15.57,有色金属冶炼及压延加工业,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省,深圳市
44388,603978,2018,454,242.281962105727,27.5544661872247,63,13.88,有色金属冶炼及压延加工业,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省,深圳市
44389,603978,2019,598,172.898945269231,15.7640381036789,67,11.2,有色金属冶炼及压延加工业,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省,深圳市
44390,603978,2020,525,187.82747440381,5.35759976,55,10.48,有色金属冶炼及压延加工业,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省,深圳市
44391,603978,2021,586,234.762100382253,4.91163378327645,47,8.02,有色金属冶炼及压延加工业,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省,深圳市
44392,603978,2022,712,214.087455674157,-6.75350197050562,53,7.44,有色金属冶炼及压延加工业,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省,深圳市
44393,603979,2015,4035,64.5978892304833,5.07943379182156,637,15.79,开采辅助活动,北京市海淀区长春桥路5号新起点嘉园12号楼15层,北京市,北京市
44394,603979,2016,3434,69.7750777763541,4.97013113046011,458,13.34,开采辅助活动,北京市海淀区长春桥路5号新起点嘉园12号楼15层,北京市,北京市
44395,603979,2017,3792,64.3550932080696,5.41138808491561,587,15.48,开采辅助活动,北京市丰台区育仁南路3号院3号楼,北京市,北京市
44396,603979,2018,5300,58.5884946330189,5.49866063943396,580,10.94,开采辅助活动,北京市丰台区育仁南路3号院3号楼,北京市,北京市
44397,603979,2019,6094,56.3499256117493,5.07987938726616,639,10.49,开采辅助活动,北京市丰台区育仁南路3号院3号楼,北京市,北京市
44398,603979,2020,6313,61.1983931509583,5.78607970806273,546,8.65,开采辅助活动,北京市丰台区育仁南路3号院3号楼,北京市,北京市
44399,603979,2021,7677,58.6662838534584,6.13457175915071,705,9.18,开采辅助活动,北京市丰台区育仁南路3号院3号楼,北京市,北京市
44400,603979,2022,8725,61.3737523205731,6.98856381203438,875,10.03,开采辅助活动,北京市丰台区育仁南路3号院3号楼,北京市,北京市
44401,603980,2017,2333,105.280603726961,17.0343540274325,146,6.258,化学原料及化学制品制造业,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省,杭州市
44402,603980,2018,2185,133.419290416476,32.1680313130435,143,6.54,化学原料及化学制品制造业,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省,杭州市
44403,603980,2019,1885,139.750906699204,23.0491499140584,106,5.62,化学原料及化学制品制造业,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省,杭州市
44404,603980,2020,1705,107.462247664516,13.5220535865103,106,6.22,化学原料及化学制品制造业,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省,杭州市
44405,603980,2021,1650,136.584283705455,8.26967900969697,120,7.27,化学原料及化学制品制造业,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省,杭州市
44406,603980,2022,1522,126.918127105782,-13.7763779264126,125,8.21,化学原料及化学制品制造业,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省,杭州市
44407,603982,2019,1924,64.9958583414761,4.46417791839917,180,9.36,汽车制造业,江苏省南京市江宁区秣陵街道将军大道159号(江宁开发区),江苏省,南京市
44408,603982,2020,1951,71.0280269856484,6.19932358636597,227,11.64,汽车制造业,江苏省南京市江宁区秣陵街道将军大道159号(江宁开发区),江苏省,南京市
44409,603982,2021,2171,74.3844106517734,5.61365056517734,288,13.27,汽车制造业,江苏省南京市江宁区秣陵街道将军大道159号(江宁开发区),江苏省,南京市
44410,603982,2022,3034,57.4996926793012,-5.08718439551747,377,12.43,汽车制造业,江苏省南京市江宁区秣陵街道将军大道159号(江宁开发区),江苏省,南京市
44411,603983,2019,884,203.71692195362,58.2452395169683,194,21.95,化学原料及化学制品制造业,广东省广州市天河区珠江新城冼村路11保利威座大厦南塔6楼,广东省,广州市
44412,603983,2020,950,183.683058956842,48.8841246421053,261,27.47,化学原料及化学制品制造业,广东省广州市天河区珠江新城冼村路11保利威座大厦南塔6楼,广东省,广州市
44413,603983,2021,1197,149.292277712615,20.711889160401,351,29.32,化学原料及化学制品制造业,广东省广州市天河区珠江新城冼村路11保利威座大厦南塔6楼,广东省,广州市
44414,603983,2022,1060,163.369477164151,16.4323936490566,299,28.21,化学原料及化学制品制造业,广东省广州市天河区珠江新城冼村路11保利威座大厦南塔6楼,广东省,广州市
44415,603985,2017,694,106.724912619597,13.0686036123919,,,金属制品业,江苏省江阴市周庄镇欧洲工业园A区,江苏省,江阴市
44416,603985,2018,999,118.651029804805,12.4944266606607,,,金属制品业,江苏省江阴市周庄镇欧洲工业园A区,江苏省,江阴市
44417,603985,2019,1060,135.017221453774,7.82295133773585,,,金属制品业,江苏省江阴市周庄镇欧洲工业园A区,江苏省,江阴市
44418,603985,2020,1146,208.072411526178,40.4141228874346,,,金属制品业,江苏省江阴市周庄镇欧洲工业园A区,江苏省,江阴市
44419,603985,2021,922,248.750884709328,47.9291950650759,,,金属制品业,江苏省江阴市周庄镇欧洲工业园A区,江苏省,江阴市
44420,603985,2022,1246,156.083006621188,7.60805520866774,,,金属制品业,江苏省江阴市周庄镇欧洲工业园A区,江苏省,江阴市
44421,603986,2016,298,499.647037590604,59.2038882751678,138,46.31,计算机、通信和其他电子设备制造业,北京市海淀区学院路30号科大天工大厦A座12层,北京市,北京市
44422,603986,2017,412,492.64777463835,96.4601996383495,169,41.02,计算机、通信和其他电子设备制造业,北京市海淀区学院路30号科大天工大厦A座12层,北京市,北京市
44423,603986,2018,521,431.05303687524,77.7363561190019,203,38.96,计算机、通信和其他电子设备制造业,北京市海淀区学院路30号科大天工大厦A座12层,北京市,北京市
44424,603986,2019,854,375.048841124122,71.0681604484778,365,42.74,计算机、通信和其他电子设备制造业,北京市海淀区学院路30号科大天工大厦A座12层,北京市,北京市
44425,603986,2020,1129,398.307782799823,78.0072726085031,478,42.34,计算机、通信和其他电子设备制造业,北京市海淀区丰豪东路9号院中关村集成电路设计园8号楼,北京市,北京市
44426,603986,2021,1343,633.67263356143,173.998029431124,542,40.36,计算机、通信和其他电子设备制造业,北京市海淀区丰豪东路9号院中关村集成电路设计园8号楼,北京市,北京市
44427,603986,2022,1564,519.82048753133,131.238384042199,621,39.71,计算机、通信和其他电子设备制造业,北京市海淀区丰豪东路9号院中关村集成电路设计园8号楼,北京市,北京市
44428,603987,2016,3619,31.2816407532468,2.78276469466703,182,5.03,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44429,603987,2017,3862,32.5324701336095,3.08020854712584,210,5.44,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44430,603987,2018,3926,36.9347496395823,3.74668183290881,236,6.01,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44431,603987,2019,4710,38.5755386080679,3.61156288280255,385,8.17,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44432,603987,2020,5040,52.4877381017857,4.02323701051587,518,10.28,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44433,603987,2021,5429,57.0459524579112,5.36742313519985,529,9.74,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44434,603987,2022,4276,72.9380681856876,7.28972629396632,359,8.4,专用设备制造业,上海市嘉定区高潮路658号,上海市,上海市
44435,603988,2014,455,72.6377436241758,11.9428845604396,90,19.7802,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44436,603988,2015,384,71.9704562265625,11.1381434635417,80,20.83,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44437,603988,2016,318,73.5247466446541,7.51283558490566,76,23.9,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44438,603988,2017,388,79.2675649304124,8.52636766237113,85,21.91,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44439,603988,2018,502,85.3661644322709,9.60738442828685,95,18.9243,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44440,603988,2019,614,99.0230859201954,18.4809838745928,106,17.26,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44441,603988,2020,739,115.887115618403,23.1683706008119,132,17.86,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44442,603988,2021,790,103.716217220253,5.05545663037975,146,18.48,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44443,603988,2022,944,91.0958451853813,5.46444750317797,168,17.8,电气机械及器材制造业,江苏省无锡市高浪东路777号,江苏省,无锡市
44444,603989,2015,3245,40.3235757559322,6.95846792419106,189,5.82,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44445,603989,2016,3288,47.2520419662409,8.04147913777372,200,6.08,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路(紫竹路南侧),湖南省,益阳市
44446,603989,2017,3563,50.3088123875947,8.18900056020208,233,6.54,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44447,603989,2018,3867,56.0013943051461,7.72412119731058,314,8.12,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44448,603989,2019,3961,56.9146595501136,8.52437573744004,355,8.96,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44449,603989,2020,4203,59.8763538584345,9.05497386462051,371,8.83,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44450,603989,2021,5176,62.482528054289,9.41516259003091,628,12.13,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44451,603989,2022,4670,73.7660441700214,9.54715014753747,450,9.64,计算机、通信和其他电子设备制造业,湖南省益阳市桃花仑东路龙岭工业园,湖南省,益阳市
44452,603990,2016,643,37.4250400357698,7.03043838569207,349,54.28,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44453,603990,2017,679,39.5699670589102,7.52737877908689,391,57.58,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44454,603990,2018,662,42.9421266087613,8.38060607703927,384,58.01,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44455,603990,2019,596,55.89197875,7.8669556442953,324,54.36,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44456,603990,2020,678,45.4393147758112,5.22754022271387,369,54.42,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44457,603990,2021,716,49.4199038631285,5.85940862150838,360,50.28,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44458,603990,2022,723,42.2555062448133,4.64184010926694,345,47.72,软件和信息技术服务业,江苏省苏州市工业园区归家巷222号,江苏省,苏州市
44459,603991,2017,343,124.619795597668,11.0662762419825,33,9.62,橡胶和塑料制品业,上海市闵行区北横沙河路268号,上海市,上海市
44460,603991,2018,388,146.849900582474,9.79510797680413,41,10.57,橡胶和塑料制品业,上海市闵行区莘庄工业区北横沙河路268号,上海市,上海市
44461,603991,2019,319,144.785450184953,-17.8853395454545,38,11.91,橡胶和塑料制品业,上海市闵行区莘庄工业区北横沙河路268号,上海市,上海市
44462,603991,2020,207,150.394296246377,-23.2268599323672,16,7.73,橡胶和塑料制品业,上海市闵行区莘庄工业区北横沙河路268号,上海市,上海市
44463,603991,2021,132,97.0727271590909,-40.476765030303,22,16.67,橡胶和塑料制品业,上海市闵行区莘庄工业区北横沙河路268号,广东省,深圳市
44464,603991,2022,109,118.829300477064,-15.4317355504587,18,16.51,橡胶和塑料制品业,上海市闵行区莘庄工业区北横沙河路268号,广东省,深圳市
44465,603992,2019,3559,48.8516098182074,6.57990791851644,766,21.52,橡胶和塑料制品业,福建省厦门市海沧区阳光西路298号,福建省,厦门市
44466,603992,2020,3727,54.5966187024417,7.25763701824524,844,22.65,橡胶和塑料制品业,福建省厦门市海沧区阳光西路298号,福建省,厦门市
44467,603992,2021,5544,53.6976647801227,5.43467025631313,1101,19.86,橡胶和塑料制品业,福建省厦门市海沧区阳光西路298号,福建省,厦门市
44468,603992,2022,5177,61.4357418083832,5.04428048927951,1176,22.72,橡胶和塑料制品业,福建省厦门市海沧区阳光西路298号,福建省,厦门市
44469,603993,2012,8139,70.1670217996068,12.9045911852808,495,6.08,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44470,603993,2013,8427,65.6991722645069,13.9338283561172,562,6.669,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44471,603993,2014,7207,92.4432097051478,25.3122698344665,578,8.02,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44472,603993,2015,6389,65.6885212269526,11.913602601033,564,8.83,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44473,603993,2016,11566,60.0862096400657,8.62909027105309,1599,13.825,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44474,603993,2017,11226,215.103846108142,24.2989147490647,1762,15.7,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44475,603993,2018,10900,238.19140159422,42.5282931482569,1860,17.06,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44476,603993,2019,11183,614.115756136904,16.6056890904051,1886,16.86,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44477,603993,2020,10956,1031.22506959246,21.2558188382621,2098,19.15,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44478,603993,2021,11472,1515.53858224215,44.5085185652894,2520,21.97,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44479,603993,2022,12754,1356.36551059558,47.5689710223459,2729,21.4,有色金属矿采选业,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省,洛阳市
44480,603995,2019,1422,1113.06362814909,23.4048989634318,152,5.87,黑色金属冶炼及压延加工业,浙江省兰溪市经济开发区创业大道99号,浙江省,兰溪市
44481,603995,2020,2012,1016.0746487664,20.5984655173956,152,5.87,黑色金属冶炼及压延加工业,浙江省兰溪市经济开发区创业大道99号,浙江省,兰溪市
